"Gene.name","Length"
"Gm12253",9063
"Gm42495",3315
"Serpina3j",6172
"Spcs3",9565
"Gm42500",878
"Tmem37",6697
"Gm45384",276
"Gm47072",2850
"Nos1ap",287193
"Rcbtb2",84806
"Gm12882",516
"Gm47071",82584
"Gm12881",422
"Hist1h2af",398
"5330413D20Rik",1565
"Gm28945",3338
"Gm44786",2039
"Gm20822",2350
"Gm1947",909
"4833403J16Rik",1030
"Gm44130",3003
"Gm44226",1756
"Rmnd5a",52003
"Gm44785",3758
"4930535E02Rik",1527
"Gm38183",8322
"Gm38149",19249
"Fcna",3364
"A430057M04Rik",9353
"4930573I07Rik",1519
"Gm44784",1675
"Cacna1i",111041
"Gm38145",692
"Gm45045",3857
"Gm32033",26433
"Gm39129",31959
"Gm31025",15038
"Gm35584",1172
"Gm37954",2070
"Gm32447",696
"Vdac2",20641
"Rps16-ps3",440
"E330016L19Rik",50042
"Gm20770",693
"Gm12954",681
"Gm47198",2234
"Gimap3",6387
"Gm2866",480
"Gm32540",7436
"Fus",18244
"Gm47872",89650
"Acsl4",72542
"Gm8880",453
"Gm21006",666
"2210414B05Rik",6600
"Gm10286",5077
"Gm12956",413
"Gm47871",423
"Gm37825",2286
"Gm35189",2604
"Gm12955",956
"Cadm1",327464
"Gm38016",692
"Gm14450",239
"4930461C15Rik",3398
"Gm43606",3555
"Gemin8",20058
"B930025P03Rik",12032
"Gm3681",21281
"Gm37158",5703
"Gm16412",272
"Papolb",4238
"Gm20467",1548
"1700054K02Rik",375
"Hist1h3g",529
"Gm26645",1315
"Gm36998",703
"Olfr1413",3075
"Gm48343",210
"Gm42499",1411
"Radil",66259
"Gm6556",23434
"Gm7270",1324
"Slc4a7",97661
"Olfr1165-ps",949
"Dbi",7798
"4930504O13Rik",6774
"Hist1h2bh",1678
"Gm15681",2703
"Gm11231",1705
"Olfr1166",4912
"Gm13676",590
"Gm29029",695
"Gm47878",306
"Abhd4",16449
"Trpv5",28596
"Gm13678",339
"Prpsap2",32438
"Dcdc2c",114604
"1110032F04Rik",2577
"Tmem141",1938
"Hotair",3668
"Gm26783",4266
"Fut8",238213
"Olfr30",8165
"Gm17641",2349
"Gm30781",546
"Ptgs2",8196
"Fsip2",65303
"Cd2bp2",4390
"Fibin",2266
"Catsperg2",29813
"Hist1h3f",1260
"1700105G05Rik",1569
"Gm15875",1422
"Gm14632",22873
"Gm28100",14552
"Gm7694",8133
"Zfp106",57023
"Gm49492",2562
"Gm18180",1483
"Gm12957",376
"Cbr3",7775
"Gm12899",550
"Gm17834",1443
"Gm45044",7138
"Myom2",75888
"Gm14519",311
"Gm8661",991
"4833411C07Rik",3971
"Hist1h4f",390
"1700047F07Rik",69284
"Gm3081",3024
"Gm2814",2389
"Gm48105",24476
"Crem",71700
"Hist1h2ap",481
"1110013H19Rik",670
"Gm7352",1191
"Gm36704",8525
"Stag1",361577
"Gm45409",251
"Rabl6",25503
"Gm7904",464
"Gm42498",1371
"Gm7437",48961
"5930412G12Rik",21587
"Cyp2c40",45743
"Vmn2r55",33297
"C5ar2",9569
"AC161607.1",27695
"Gm43423",2093
"Gm37946",346
"Gm14518",541
"Tgfbr3",183059
"Ly6g",3886
"Gm14517",336
"Drr1",16945
"9530018F02Rik",2598
"Gm14974",34219
"BC002163",318
"Gm15713",9678
"Gm42616",4183
"Gm2559",362
"Gm47272",16244
"Gm15712",1155
"Gm42617",1228
"Gm34759",16949
"Gm15711",534
"Gm14791",1165
"Gm28892",12273
"Nkx2-3",3567
"Gm9968",17779
"Caprin1",34708
"Hist1h1d",7424
"Gm43175",3809
"Syt2",115916
"C5ar1",12797
"Gm33112",698
"Gm9239",3788
"Gm43174",2444
"Gm6820",4676
"Frg2f1",9221
"C330013E15Rik",973
"Gm14796",958
"Gm43567",1977
"Gm7368",366
"Sfta3-ps",41106
"Gm45566",1167
"Arhgef10l",151527
"Gm43564",210
"Gm14797",1479
"Gm19410",52257
"Vmn2r56",46283
"Gdpd2",9022
"Hist1h3e",835
"Gm43177",1211
"Gm13935",1449
"Gm47720",2140
"Gm12906",440
"Cenpc1",53559
"Gm14520",386
"Olfr957",5575
"Foxj3",92115
"Cox5b",2232
"1700001K19Rik",14931
"Eif3c",19956
"Plekhb2",29604
"Hist1h2ae",703
"Olfr1247",9171
"Gm6866",9607
"Gm29030",614
"Gm9244",4584
"Fzd10",3249
"Gm44748",155574
"Gm29023",4049
"Gm45691",1119
"Angptl6",5919
"Gm4412",432
"Fktn",63892
"Gm15678",1021
"Gm34811",645
"Gm29024",695
"Gm37949",2090
"Gm28060",188
"Gm29025",3338
"Gm2128",3791
"Gm8473",1884
"H2afb3",347
"Ppp1r12b",201284
"Gm43422",3570
"Gm14931",252
"Gm9521",1515
"Gm5592",136342
"Nucb1",19948
"Klf5",16345
"Gm8145",744
"Olfr1333",8620
"Ighv1-23",433
"Pcdh11x",620360
"Mill1",20745
"Gm42900",2166
"Gm12879",1181
"Gm10406",21334
"Olfr1332-ps1",959
"A230050P20Rik",5665
"Gm28667",3339
"Hoxc11",3281
"Gm44520",801
"Gm5896",1023
"Olfr1331",7058
"Gm14866",3946
"Gm33626",8277
"Bcl2a1a",5519
"Gm30652",429
"Olfr333-ps1",4792
"Tex29",15287
"Hs6st2",294644
"Dchs1",34664
"Gm3685",8435
"Psg18",9587
"Olfr1248",1077
"Olfr1448",7758
"Olfr1330",11000
"Gm21809",497
"Olfr332",4605
"Rnf133",1436
"Gm8773",2404
"BC107364",18518
"Tchhl1",3226
"Dnah9",337269
"Men1",5912
"Gm37833",3255
"Gm47764",572
"Gm43209",1587
"Gm5416",7385
"Olfr1329",941
"Olfr1249",6081
"Gm44172",7006
"Olfr958",6096
"Gm34015",15766
"Gm44186",2751
"Gm47184",497
"Olfr331",974
"Gm14516",251
"Gm20877",2019
"Psip1",30779
"Gm37993",987
"Cadps2",576648
"Gm19498",330
"Olfr1328",8541
"Wdr61",19784
"2010005H15Rik",35976
"Gm21577",696
"Cutc",15642
"Inafm1",1604
"Gm49218",335
"Gm29206",27709
"Gm12856",1292
"Mcm10",23077
"Gm29203",3239
"Gm14581",197
"Trim43b",8211
"Gm14930",651
"Gm28117",3763
"Gm7438",21041
"Ccr4",14600
"Gm14927",453
"Rpl7a",2554
"Gm28947",3239
"Mrpl17",7893
"Olfr1449",4912
"1700056N10Rik",1591
"Gm33533",5744
"Gm12907",5521
"Gm36953",485
"Actr1b",16308
"Gm3650",2353
"4933424M12Rik",6201
"Gm33191",698
"Olfr1250",7694
"Hoxc5",49986
"Lrp8os3",8903
"Gtpbp1",30634
"Eif3j2",2378
"S100a11",5799
"Hsf4",6044
"Stfa1",8422
"Gm49219",339
"Cyp2c37",19819
"Gm49220",1020
"Hoxc6",13624
"Gm41230",54357
"Gm45912",542
"Gm19430",2136
"Gm49225",2489
"9130208D14Rik",7292
"Gm38003",3231
"Rapgef4os2",7614
"Gm15645",101329
"Gm37670",228
"Gm38192",1846
"Gm9298",910
"Gm8009",435
"Gm37677",7633
"Pigb",32959
"Gm37093",45308
"Gm38027",234
"Rapgef4",276234
"Gm18289",2988
"Tpp2",69353
"Rnf40",16032
"Gm4993",1173
"Hist1h2bg",617
"Gm5394",974
"Dppa5a",1125
"Gm5648",1586
"Hoxc8",3504
"Dcaf4",21454
"Gm10487",22927
"Trim71",57236
"Hist1h2bf",460
"Gm14932",646
"Cox15",19746
"Pdxdc1",69983
"Olfr1395",8179
"Gm26696",2847
"Hoxc9",8660
"4933424G06Rik",47804
"Nfil3",13864
"Cyp2c50",24262
"Gm37028",106
"Gm37068",25691
"Fam160b2",16539
"Hist1h2ad",571
"Nos1",177808
"Gm29950",236
"Shisa6",314239
"Hoxc10",5097
"Olfr1394",8477
"Scgb3a2",3110
"Gm20781",692
"Gm6581",259
"Gm12959",402
"Gm12296",133202
"Hist1h3d",1248
"Gm20745",7750
"Gm28195",371
"Gm29026",314
"Trps1",235711
"Gm28213",614
"Hist1h4d",1137
"Rnf103",16987
"Entpd7",44025
"Camk1g",23952
"Gm28415",3488
"1110002O04Rik",1274
"C79130",4295
"Dazap2",5412
"Pkd2",46369
"Lmbr1",148588
"Ccpg1os",5660
"Gm15280",639
"Gm15276",497
"Dnaja4",17442
"Gm8022",903
"Snrnp200",32065
"Gm28675",25958
"Dhdh",17818
"Gm21637",777
"Ccpg1",30911
"Gm37146",4413
"Fbxw26",28523
"Gm13680",792
"Gm5923",762
"BC025446",6285
"Gm13679",483
"Gm33222",8059
"Ido1",12873
"Btbd35f21",1942
"Gm15275",346
"Ppp1r15a",3352
"4930535G08Rik",822
"Gm12254",470
"Gm15274",290
"Olfr1450",6148
"Gm38049",1371
"Upk3b",7991
"Gm13495",536
"Btbd35f12",1907
"Gm44759",5484
"CT033776.1",7388
"1700120K04Rik",545
"B4galt3",6568
"Gm14943",2911
"Gm2182",662
"Ift88os",4091
"1700011M02Rik",746
"Gm45808",20827
"Gm15836",792
"Gm2854",765
"Ift88",93874
"Olfr959",6186
"Gm45478",210
"1700018G05Rik",722
"Bax",5201
"Gm14841",757
"Gm37335",1062
"Gm37242",2084
"Gm14837",205
"Gm37942",627
"Hs6st1",38046
"Gm34144",258
"Gm33424",1983
"Gm21998",1307
"Spata3",13142
"Gm14005",324446
"St6galnac6",21097
"Rbm31y",1954
"Olfr330",7650
"Zar1",4448
"Gm26973",72133
"Gm12255",283
"S100a10",9563
"Nkx2-1",4950
"Allc",28768
"Snapc3",49952
"Dync2h1",255943
"Gm29010",26328
"Pabpc1l2b-ps",689
"Gm14012",1950
"Ngrn",4159
"St3gal6",56118
"Gm14009",14647
"C87198",3937
"Gm14010",911
"Sms",48432
"Gm48336",6172
"Gm20920",26180
"Tal2",9007
"Abcc12",98426
"Vps33b",22105
"Nrbp2",6109
"Olfr601",5561
"Gm28949",695
"Mfsd6",71176
"9230109A22Rik",101300
"Gm43259",3276
"Gm43730",371
"Rsbn1",52516
"Ppox",5196
"Gm38341",514
"5830426I08Rik",351
"Gm26995",3793
"Gm4036",5690
"Obox3-ps1",1600
"Adgrg1",39466
"Gm21979",290
"Olfr1251",6066
"Gm21990",382
"Yars2",6675
"Tulp2",41755
"Gm37850",779
"Gm44503",57467
"Gm2892",710
"Gm5958",296
"Gm33280",6704
"2310009A05Rik",3061
"Gm5341",488
"Gm17836",1301
"Gm15266",1029
"Wdr49",207168
"Ntan1",16606
"Gm2223",1349
"Hp1bp3",28387
"Dyx1c1",14279
"4930579C12Rik",64776
"Gm12863",645
"Gm2231",611
"Gm44414",2108
"Gm44416",2065
"3930402G23Rik",4269
"Antxr1",201968
"Btbd35f15",1916
"Gm4425",40890
"Gm19987",498
"Obox4-ps4",396
"4930502A04Rik",49298
"Gm9289",5538
"Gm15273",867
"Gm45042",210
"Gm15281",350
"Gm47169",161
"Spaca5",9557
"Gm15279",287
"Myo3b",390072
"Gm44955",4564
"Gm7023",867
"Gm44956",7857
"Gm16260",303
"4930517O19Rik",32197
"Gtpbp4-ps1",248
"Btbd35f13",1700
"Gm20486",127
"9530052E02Rik",46691
"Ranbp2-ps2",369
"Cmah",149973
"Gm6838",5660
"Irs2",23777
"Klf12",414047
"Gm38297",1056
"Obox4-ps36",722
"Gm37204",3960
"1700123L14Rik",1746
"4930445E18Rik",46857
"Gm47803",134
"Gm48952",3891
"CT033776.2",463
"Fam19a1",544044
"Gm9143",744
"Topbp1-ps1",183
"BC117090",12667
"Zfp300",10353
"Aunip",12928
"Gm49216",5173
"Pabpc1l2a-ps",512
"Gm49214",350
"Gm11398",319
"2310010J17Rik",5162
"3110009E18Rik",67002
"Gm29670",2490
"March6",75162
"Hist1h2be",37454
"Gm2108",3345
"Rps15a-ps8",386
"Gm37710",1273
"Ccdc9",12753
"Gm17791",1500
"Olfr1451",5403
"Dcbld2",61284
"Obox4-ps37",275
"Gm5868",5913
"Obox3-ps2",1602
"Cldn23",1847
"Gm2123",2835
"Gm49248",5437
"Hist1h1e",1929
"Vmn2r15",11974
"Gm47925",6342
"Gm3928",1306
"Gm14945",1117
"Obox4-ps5",396
"BC100530",8366
"4930562F17Rik",32115
"Gm9207",1114
"Gm9246",3489
"Gm16189",30137
"Ssxa1",5372
"Ddx19b",28563
"Necap2",11845
"Gm4992",767
"A430078I02Rik",10553
"Tubgcp6",24755
"Cd99l2",72789
"Gm649",1053
"Gm14838",247
"Gm43534",2852
"Gm13853",7422
"Gm43176",2988
"Gtpbp4-ps2",255
"Gm49251",132
"Phrf1",33966
"Gm1848",796
"Ranbp2-ps3",387
"Rps6kl1",16015
"Ighv1-24",433
"Obox4-ps38",723
"Ighv1-25",425
"Basp1",50487
"Ighv1-26",433
"Arid3b",46440
"Erg",227424
"Gm10685",12447
"Gm14805",339
"C87436",35126
"Gm4953",482
"Gm15845",20336
"Gm21497",26115
"Gm7430",2006
"Gm5930",8142
"Gm47997",864
"Olfr1452-ps1",924
"Cypt1",820
"Olfr1453",923
"4930453H23Rik",15085
"Hfe2",4038
"Tpd52",79130
"Sept2",31296
"Lrguk",104586
"Gm13631",3495
"Obox4-ps39",627
"Gm10238",3171
"Ranbp2-ps4",384
"Obox4-ps6",723
"Gm29614",693
"Gm48012",3631
"2610028D06Rik",1712
"Lao1",7334
"Gm6938",22517
"Gm18577",1953
"Cep164",61745
"Gm48016",180
"Obox3-ps3",1602
"Olfr1454",6547
"Gm15441",11036
"Gm48956",31003
"Gm48957",49340
"Txnip",3926
"Gm49215",349
"Sdhd",7455
"Gm5468",681
"Gm5997",1976
"Habp4",24713
"Gm5297",1170
"Gm45104",4349
"Gm28115",2211
"Cnga1",40579
"Gm40864",37456
"Gm14902",8328
"Gm49377",3506
"Gm12864",1005
"Nmi",25007
"Gm48020",104
"Gm12861",28161
"Gm48019",107
"Gm4758",3144
"Gm17391",125
"Gm12865",13140
"Ly6f",3814
"Eif5",8736
"Il17d",18389
"Gm5124",3757
"Lamb1",64410
"Obox4-ps7",504
"Gm44194",3228
"Gm17231",56430
"Gtpbp4-ps3",288
"Gm12862",825
"Ranbp2-ps5",378
"Gm12866",14321
"Obox4-ps8",713
"Slc5a12",50481
"Reln",460248
"Gm16421",1556
"Agtr2",4620
"2310069B03Rik",3989
"Gm14946",295
"Spin2g",1684
"Gm6206",2297
"Gm14942",335
"Eef1akmt1",22015
"Gm2288",21040
"Chmp3",38812
"Nap1l3",2836
"AI987944",20456
"Gm29759",326
"Selenoo",11256
"1700026N04Rik",3100
"Gm14552",35223
"Gm14947",302
"Gm48030",104
"Gm45727",12522
"Obox4-ps9",1707
"Gm48031",143
"Gm11232",2322
"Mtfr1l",9837
"Obox3-ps4",1605
"Rpl9-ps7",578
"Pih1d2",7679
"Gm48032",104
"Gm11233",989
"Gm48033",374
"Irf7",3775
"Gm11234",19082
"Obox4-ps10",503
"Rnf144b",125335
"Gtpbp4-ps4",257
"Gm9439",1412
"Gm21941",1953
"Gm44521",216
"Ranbp2-ps6",380
"Gm17102",3749
"Platr12",7654
"Gm48035",1448
"Gm20449",100039
"Olfr1252",5437
"Gpr1",31852
"Gm14558",380
"1700040L08Rik",922
"Gm48037",123
"Gm44415",2111
"Hnrnpc",30651
"Gm15470",1370
"Gm44417",3358
"Gm36642",64212
"Gm44418",2005
"AW146154",21016
"Obox4-ps11",723
"Iqsec2",80968
"9530013L04Rik",781
"Obox4-ps12",1938
"Gm15462",6281
"Gm20336",3628
"Lrrc31",20785
"Obox4-ps13",1713
"Gm28948",3343
"Vmn2r57",52751
"Gm48039",107
"Obox4-ps14",1703
"Gm28950",3239
"Gm48041",119
"Gm12396",305
"Glud1",34538
"Gm48042",125
"Timm8b",1410
"Gm33819",18377
"Gm15183",347
"5430403N17Rik",18872
"Cox18",9277
"Smarca4",88061
"Slc6a14",27459
"Rps12-ps24",380
"Gm44790",18972
"Nkapd1",12224
"Olfr1253",7623
"Tia1",29186
"Gm14848",864
"Gm19200",1803
"A930002C04Rik",4728
"Gm29613",312
"Prag1",52959
"Gm9050",447
"Nap1l2",2464
"Gm43738",19160
"AU015228",1319
"Gm48581",2651
"Ube3b",40562
"Axl",31432
"Gm29612",3344
"Gm20128",416
"Gm14847",518
"Akr1c13",14446
"Olfr602-ps1",4923
"Fdps",8371
"4930519F16Rik",128811
"Stx8",240955
"Obox4-ps15",1716
"Gm29342",3239
"Gm48043",104
"Gm43264",1416
"Obox4-ps16",1713
"Gm29343",25473
"Gm43020",2212
"Tsc22d2",52068
"Gm43699",3190
"Rbbp6",36871
"Gm43021",4161
"Gm37325",693
"Rras",3686
"Tgm6",41816
"Gm48044",113
"1700039I01Rik",478
"5730422E09Rik",64498
"2410018L13Rik",56287
"Pet2",5841
"Gm48653",6916
"Gm42788",9277
"Gm11608",6272
"Gm38091",3870
"Mthfs",167037
"AC166341.1",6311
"Dut",11418
"Vmn2r95",36827
"Uspl1",31084
"Gm28478",182
"Gm48046",122
"Gm6880",1112
"Obox4-ps17",1713
"Obox4-ps18",1713
"Olfr1412",5596
"Stfa2",4465
"Rapgef4os1",51193
"Obox4-ps19",1716
"D830013O20Rik",45482
"Rapgef4os3",4010
"Gm44098",45
"Gm8229",5484
"Gm44954",226
"Olfr1455-ps1",770
"Gm3370",2223
"Olfr603",3115
"Rlf",69711
"Gm28116",3149
"B4galt1",49403
"Cyp17a1",5809
"Gm14804",507
"Dock4",400922
"Olfr49",6686
"Gm47197",2946
"Gm3371",8017
"Gm2287",1138
"Gm43023",2105
"Usp17lc",4808
"Gm6973",720
"4933408A14Rik",2142
"Gm43022",4267
"Cyp2j13",50012
"Gm15866",51803
"Hist1h2ac",2481
"Gm12305",1321
"4932429P05Rik",3223
"Nrde2",34201
"Olfr605",5032
"Ms4a7",15107
"Ntn1",191459
"Pgf",11155
"Bcl2a1b",8618
"C1qtnf7",103265
"Gm17415",788
"Gm3436",839
"Sp5",2806
"Rusc1",9330
"Gm20803",2340
"Lipc",154098
"Olfr1411",3342
"Btnl9",21574
"Gm20804",695
"Gm20833",695
"Gm28598",614
"Gm29094",16092
"Gm28599",693
"Gm44099",111
"C78197",3960
"Gm3696",17413
"Olfr1254",6294
"Gm6881",832
"Cyp4b1-ps2",858
"Nipal1",23283
"Hspe1-ps6",282
"Ror2",176812
"Gm12303",672
"Gm28600",3238
"Gm12304",384
"CT033776.3",1671
"Gm33929",897
"Gm6676",8614
"5330411J11Rik",4969
"Olfr1456-ps1",517
"Gm34655",8225
"Obox4-ps20",1716
"Gm48656",4765
"Gm49093",404
"AC074229.1",1225
"Gm28269",1657
"Gm2157",366
"Gm3454",3587
"Tnk2os",2974
"Obox4-ps21",1716
"Gm33023",5660
"Gm21518",26271
"Gm12778",332
"4930413G21Rik",992
"Gm3512",21022
"Rrad",3257
"Zfp84",11269
"Olfr1410",9024
"Gm20274",583
"Vps29",10615
"Dnmt3bos",1596
"Gm43305",5013
"Gm32017",3942
"Gm11344",334
"Gdf1",1770
"Gm6312",1193
"Tnk2",39619
"Gm43304",325
"Mastl",40418
"Gm11342",78866
"Olfr1457",4512
"Gm13551",429
"Gm2150",528
"Gm13549",795
"Hdlbp",72875
"Cers1",15817
"Gm9733",35751
"Psg28",9505
"Olfr485",953
"Gm12783",3246
"Gm48865",2604
"Ces1f",23511
"Gm37978",2914
"Hddc2",14821
"AI182371",19682
"Gm37940",3250
"Stap1",34379
"Snd1",460023
"Vmn2r16",40085
"Aspg",20880
"Gm15361",443
"Olfr12",5624
"Polr3gl",16309
"Gm21245",695
"Gm34016",18755
"Sirpb1a",54867
"Gm44871",997
"Gm6967",1006
"Gm10475",43083
"Nipsnap2",33264
"Ighv1-27",425
"Dnaja1-ps",641
"Gad1",48942
"Gm16112",381
"Gm7171",5762
"Cnn1",10414
"Gm19666",1892
"Cyp4a32",20633
"Gm16110",1676
"Ighv1-28",433
"Tmem38b",35974
"Zdbf2",41311
"Gm16111",284
"Gm37865",2359
"Gm15227",398
"Gm16113",371
"Olfr400-ps1",5950
"Gm5541",1112
"N4bp2",66587
"Gm28268",10354
"Obox4-ps22",1713
"Fam89a",11575
"Vmn2r17",38771
"St18",373709
"Gm45145",8347
"Olfr401",9229
"Gm15362",387
"Gm16253",3679
"Gm9172",953
"Gm3219",302
"Gm45856",415
"Gm28185",693
"Tmem30b",2990
"Olfr402",4632
"Kdelr2",18063
"Nup62cl",55907
"Paip2",18569
"Gm15364",584
"Diaph1",91875
"Sema4f",27884
"Ighv1-29",424
"Cnot10",54306
"Upf1",21753
"2210039B01Rik",3508
"Gm39132",19954
"AW551984",17007
"Gm15195",262
"Gm29037",312
"Erap1",53633
"Gm4989",748
"Gm12890",372
"Csgalnact2",31688
"Gm20823",2341
"Gm45680",2832
"Gm15192",292
"Gm3945",682
"Fam25c",3552
"Gm12888",8601
"Gm34934",16181
"5330426L24Rik",2174
"Dync1i2",51597
"B020031H02Rik",51877
"Olfr1326-ps1",5735
"Gm15196",481
"Gm15903",4643
"Gm8314",1946
"Gm11606",616
"Gm15193",2407
"Tmem156",37786
"Gm37450",169
"Psg26",9595
"Gpn3",11026
"Olfr486",944
"Zfp30",10704
"Gm18944",642
"AC160637.1",3886
"Rprd2",58522
"Ptk2b",127795
"Olfr487",5768
"Slc23a1",12640
"N4bp2os",3388
"Pkm",23007
"Tnnt2",15906
"Gm20163",1807
"Fam189a1",400479
"Adam21",9890
"Slc4a3",15906
"Gm42648",2504
"Exoc3l",6177
"Gm28113",228
"Gm29517",2115
"2810004N23Rik",26175
"Olfr1458",5182
"Gm20690",314
"Gm48183",824
"Ngdn",8683
"Lrrc4",169916
"Gm20691",332
"Ly9",18786
"Gm28114",2175
"Gm20689",278
"Ift80",112071
"Gm37321",1871
"Olfr1459",11528
"Hist1h2br",3787
"Olfr1255",5809
"Gnpat",27024
"Nsmce3",5945
"Samd7",20881
"Gm13370",482
"Gm12889",240
"Gm2244",17067
"Gm12885",327
"Adgrb1",73270
"Pnpla7",78024
"Gm29175",401
"Olfr329-ps",6621
"Gm6946",986
"Zfyve1",50664
"Gm12884",324
"Gm11931",446
"Gm18205",840
"4931428F04Rik",9455
"Dapl1",20367
"4930599A14Rik",4412
"4930447M23Rik",6733
"Gm12883",3565
"Olfr328",4782
"Cast",116442
"Gm33175",4476
"Gm11250",681
"Erich2",32065
"Csnk2a1-ps",1174
"Gm5261",712
"Gm17815",894
"Gm2237",21335
"Gm41231",6410
"Gm12886",8364
"Tle1",83777
"Gm38414",5578
"Olfr606",4485
"Gm42830",312
"Tars2",20230
"Fam216a",7784
"6330576A10Rik",20102
"Llcfc1",1286
"Olfr1256",16244
"Gm45560",1471
"Gm45315",332
"Sox1",4831
"1700047O18Rik",742
"Gm18194",3441
"Olfr607",8625
"Gm4247",1041
"Zscan18",35545
"Gm38210",808
"Gm37422",4717
"Gm9302",644
"Smyd2",41871
"Nol3",5799
"Gm39164",1907
"Sox1ot",50997
"Nt5c2",128322
"Gm49237",2038
"4933430A20Rik",2282
"Vmn1r172",10131
"Gm49238",6772
"Kel",18009
"Gm4870",1250
"Gm35520",13648
"Gm12880",2640
"Gm16163",32005
"Gm49521",9808
"Gm21877",693
"Trim67",41621
"Gm12887",7832
"Dnm1l",46729
"Gm9497",537
"Wap",3155
"Gm3142",4806
"Erich2os",5766
"Gm12878",331
"Gm28835",4228
"Gad1os",73417
"Gabrr2",32866
"Gm12892",1145
"Olfr1460-ps1",1116
"Gm12896",225
"Gm37026",725
"1700039M10Rik",754
"Cyp2j12",41834
"Gm49239",291
"Dnah3",172609
"Rtl10",2757
"Olfr48",6412
"Gm38245",2620
"Snrpb",7989
"Cd244a",50553
"Gm48612",5688
"Plk4",16864
"Gm35733",78168
"Gnb1l",67966
"Cacna2d2",129731
"Gm4332",345
"Gm37527",3546
"4930471G24Rik",842
"Lonrf1",33452
"2810459M11Rik",9593
"Olfr608",1481
"Hsp90aa1",12123
"Gm18588",491
"Gm5458",8442
"Olfr403",12363
"Ces1g",34939
"Hist1h2bc",8709
"Casr",68445
"Nsd2",77250
"Gm37510",4761
"Gm38301",542
"Tmem163",193002
"Prr30",2640
"Crabp1",8362
"Maoa",68120
"Hmgb1",137787
"Gm14940",728
"Fam83e",8280
"Gm38207",3504
"Gm36941",2360
"Serp1",6075
"4930553I04Rik",669
"Ina",10629
"Gm45930",291
"Piwil1",52950
"Gm42804",177
"Spaca4",706
"Tdpoz2",1144
"B020004J07Rik",9054
"Ptbp2",65724
"Olfr488",6730
"Eif2a",31680
"Lyrm1",61102
"Tdpoz1",6977
"Rab7-ps1",621
"Colec11",29204
"Vti1a",311014
"Gm37937",3339
"Gm17217",468
"Gm6871",27988
"Tfr2",17641
"Mgat4b",24213
"Cops9",4840
"Gm47742",412
"5430427M07Rik",34059
"Msrb2",23536
"Gm12791",654
"Gm28212",1540
"Pdcd2l",12162
"Gm18388",556
"Gm37772",1393
"Gm3931",454
"Gm18968",861
"Mgat5",283321
"Gm12797",272
"Ulk2",79424
"Gm42502",1088
"Cep128",385917
"Gm21799",695
"Rac1",24402
"Gm28227",695
"Cdx4",9194
"Picalm",83252
"Gm20905",26183
"AC122456.1",299
"Kcnv2",14591
"Gm45078",1839
"Gm47252",851
"Samd11",8691
"Eif2b2",7147
"Coro2b",117552
"Zfr",67852
"Dcun1d3",43502
"Serpina3m",55771
"Gm8451",446
"Gm37930",1885
"Gm12897",18908
"Gm17908",1255
"Gm8232",5451
"Gm12893",938
"Gm6007",822
"Gm42664",3238
"Gm43300",2042
"Gm17918",573
"Gm7108",3807
"Gm12895",225
"Olfr1461",5130
"Gm31369",7032
"1700012I11Rik",150325
"Serpina3k",7658
"Olfr43",5715
"Daglb",41358
"Gm12877",22194
"Pdcd10",40366
"Gm12874",1084
"6720482G16Rik",1191
"9030619P08Rik",4223
"1810049I09Rik",615
"Serpina3l-ps",5531
"Olfr609",8037
"Gm12875",7980
"Gm33326",5545
"Gm48107",936
"Gm12876",16355
"4933439N14Rik",2442
"Gm48094",15478
"Upk3bl",9834
"C130073F10Rik",3769
"Dhx15",40311
"Enthd1",112916
"Tpd52l1",113582
"Gm43332",1043
"Ak1",13300
"Gm42787",1373
"Gm8615",1101
"Mpzl1",42298
"Gm19141",2046
"Gm29548",693
"Gm18433",196
"Fam19a4",229210
"Ireb2",48741
"Ypel1",17349
"Olfr489-ps1",966
"AC122538.2",2899
"Tbc1d10b",11009
"Gm13552",416
"Olfr490",3041
"Pycard",4159
"Gm26937",1007
"Gm44594",406
"D630011A20Rik",19048
"Gm38028",3340
"Gm43787",1036
"Gm37286",3234
"Lmtk3",20406
"Gm14102",1363
"Spaca7",27715
"AC122538.1",4079
"Olfr491",5376
"Gm14101",999
"Wdfy3",236965
"Gm20831",92862
"Gm14103",365
"Hist1h1t",911
"Gm45205",3329
"Gm14094",609
"Otos",4623
"Gm45684",1570
"Olfr492",944
"Gm29547",3239
"Gm20772",2438
"Hist1h4c",819
"Olfr493",944
"Ankrd34a",3139
"Fbxw27",24625
"G630093K05Rik",23866
"Olfr494",3101
"Gm29546",24650
"Gm45392",213
"Mmp23",2729
"2610021A01Rik",29303
"Vmn1r173",10306
"Gm12678",4577
"Gm3835",402
"Eogt",39158
"Calr3",19694
"9530002B09Rik",15854
"Gm29411",695
"Gm12679",7743
"Gm28222",614
"Gm12493",3327
"Gm2573",317
"Gm9516",423
"Ropn1",28697
"Vmn1r174",10133
"Gm21835",695
"Cyp4b1",22998
"Gm41349",2093
"Gm13134",3005
"Gm6245",767
"Gm41102",6486
"Gm28820",3237
"4930469B13Rik",13502
"Gm7201",7859
"Gm48157",384
"Gm28223",314
"Prdm16",320748
"Usp26",47274
"Gm33940",2397
"Olfr224",4697
"Bbx",240546
"Kif26a",35539
"Gm13344",2879
"Gm48092",2561
"Gm17030",2321
"Gm48093",3513
"Supt4b",350
"Ctc1",20562
"Gm35160",815
"Gm43717",309
